generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name,run2_status
gen-1773134343-BGq348CbyrBzUMAMn4Bu,3/10/2026 9:19,0.001413,,,0,0,498,426,389,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,13645,1733,Github,mud_parser_2,run2_keep
gen-1773134340-a9EnuyPYYq8pPchTLZD0,3/10/2026 9:19,0.00229,,,,0,461,106,73,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4035,3940,Github,mud_parser_1,discard
gen-1773134458-cHQxzYZJCtzAj1u9QpcB,3/10/2026 9:20,0.000089,,,,0,105,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,749,705,Github,mud_parser_3_classifier,classifier
gen-1773134453-N19DvXALdbbqi3OxERdI,3/10/2026 9:20,0.002278,,,,0,598,88,68,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,6369,6313,Github,mud_parser_1,discard
gen-1773134448-VUTOxfn1ItgHUgNprN8F,3/10/2026 9:20,0.002822,,,,0,597,127,94,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5336,5257,Github,mud_parser_1,discard
gen-1773134447-wCqpRWeJtHqCs1GrItgT,3/10/2026 9:20,0.00009,,,,0,108,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,721,607,Github,mud_parser_1_classifier,classifier
gen-1773134443-wdQisVSg5iHHNfY5icJt,3/10/2026 9:20,0.002588,,,,0,551,116,54,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3763,3649,Github,mud_parser_1,discard
gen-1773134440-rgswZOFZ3nRB8pcLQqwa,3/10/2026 9:20,0.010118,,,,0,601,743,672,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,8091,2777,Github,mud_parser_3,discard
gen-1773134438-pnBGzgxZD4D3CsfQzV7y,3/10/2026 9:20,0.002675,,,,0,593,117,79,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4429,4252,Github,mud_parser_1,discard
gen-1773134437-4rk88LPHgQCCtA6IJTjZ,3/10/2026 9:20,0.002944,,,0,0,506,1036,998,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,29195,854,Github,mud_parser_2,run2_keep
gen-1773134435-na1ni6VfDvPESCSZK4Ql,3/10/2026 9:20,0.002128,,,,0,552,83,47,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3003,2906,Github,mud_parser_1,discard
gen-1773134430-ijpB8ldx1f2oXcKgU7uS,3/10/2026 9:20,0.002357,,,,0,539,101,64,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4564,4556,Github,mud_parser_1,discard
gen-1773134425-lX6FsoExx7wIIEtyj45O,3/10/2026 9:20,0.002184,,,,0,584,83,59,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4694,4604,Github,mud_parser_1,discard
gen-1773134419-mgTUZXWa6ljqwnCZ7hnd,3/10/2026 9:20,0.003613,,,,0,545,190,170,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,6182,6126,Github,mud_parser_1,discard
gen-1773134418-1D4WAaup6rNSMXsYPNZj,3/10/2026 9:20,0.013412,,,,0,586,1020,948,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,MAX_TOKENS,length,10734,2914,Github,mud_parser_3,discard
gen-1773134417-PTyT0IGhsfeK2PGM3PQY,3/10/2026 9:20,0.001955,,,0,0,501,642,589,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,19463,1633,Github,mud_parser_2,run2_keep
gen-1773134415-xRzIjn7Fhnik5c1mCA83,3/10/2026 9:20,0.003344,,,,0,583,166,144,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4469,4349,Github,mud_parser_1,discard
gen-1773134414-gLXFBNp24PbFloVm3A20,3/10/2026 9:20,0.000089,,,,0,113,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,736,651,Github,mud_parser_1_classifier,classifier
gen-1773134411-wrQqapvlQlP62eIqnB9A,3/10/2026 9:20,0.002803,,,,0,530,134,66,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2444,1834,Github,mud_parser_1,discard
gen-1773134407-jhLJMNnndZ1CytISrRpI,3/10/2026 9:20,0.002164,,,,0,565,84,62,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3864,3798,Github,mud_parser_1,discard
gen-1773134402-GNj4MkVnleYUa2MkdJSY,3/10/2026 9:20,0.002556,,,,0,573,111,88,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5005,4944,Github,mud_parser_1,discard
gen-1773134514-SuIBX88yApAxWWzSpP5A,3/10/2026 9:21,0.00308,,,,0,480,160,137,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5262,5191,Github,mud_parser_1,discard
gen-1773134509-fYVP89V19fxK6qplKkw0,3/10/2026 9:21,0.0115,,,,0,566,864,831,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,10441,3101,Github,mud_parser_3,discard
gen-1773134509-2eIZSJdgs5VzoR08aAqK,3/10/2026 9:21,0.004109,,,,0,428,240,135,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,max_output_tokens,length,5408,3567,Github,mud_parser_1,discard
gen-1773134504-yfA2oVxthZCHyDil5Vku,3/10/2026 9:21,0.001898,,,,0,365,90,53,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4730,4664,Github,mud_parser_1,discard
gen-1773134500-atB8NfQ6KuX4X9QoRLgY,3/10/2026 9:21,0.001415,,,,0,305,63,43,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3425,3359,Github,mud_parser_1,discard
gen-1773134497-B3fztKPCiMEVcc7O65s9,3/10/2026 9:21,0.001391,,,,0,275,65,38,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3022,2947,Github,mud_parser_1,discard
gen-1773134493-HHTr5oK9BJY6KBFivB1p,3/10/2026 9:21,0.002451,,,,0,585,102,60,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3836,3770,Github,mud_parser_1,discard
gen-1773134489-PDomUfHf1xuprviKmmp4,3/10/2026 9:21,0.01005,,,,0,549,746,716,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,9514,3295,Github,mud_parser_3,discard
gen-1773134488-Txte8RCGMRt1TRaPn5bo,3/10/2026 9:21,0.002273,,,,0,627,84,61,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4390,4320,Github,mud_parser_1,discard
gen-1773134488-kTwDyVC8Sq4cwiMC10Ug,3/10/2026 9:21,0.000088,,,,0,103,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,895,699,Github,mud_parser_3_classifier,classifier
gen-1773134484-K4UGnh9LrGgCrg7BTP6c,3/10/2026 9:21,0.001935,,,,0,634,59,39,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3823,3774,Github,mud_parser_1,discard
gen-1773134483-E6lxUjpvAbf2dAkXomsS,3/10/2026 9:21,0.00501,,,,0,543,327,279,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,5369,3196,Github,mud_parser_3,discard
gen-1773134481-Zp5L14bZZcChNz9V7Eiy,3/10/2026 9:21,0.004195,,,0,0,518,1533,1496,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,47704,1201,Github,mud_parser_2,run2_keep
gen-1773134481-YMlOglX1LrEBL723Y2sj,3/10/2026 9:21,0.002072,,,,0,624,70,36,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3603,3517,Github,mud_parser_1,discard
gen-1773134478-K1BcBaFQsajcAbyjkIKd,3/10/2026 9:21,0.002068,,,,0,630,69,36,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2786,2707,Github,mud_parser_1,discard
gen-1773134475-V6bMZnUjEJDiWsZ5TNLo,3/10/2026 9:21,0.005776,,,,0,566,387,347,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,7310,3190,Github,mud_parser_3,discard
gen-1773134474-zTNud3fZK89J2RPPxdbC,3/10/2026 9:21,0.002164,,,,0,637,75,38,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3693,3628,Github,mud_parser_1,discard
gen-1773134469-A99ceLE2Qcq4FUoHXDUY,3/10/2026 9:21,0.002768,,,,0,646,117,96,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5019,4942,Github,mud_parser_1,discard
gen-1773134466-UqWpPMMM4kFe7Ci6kdEx,3/10/2026 9:21,0.001462,,,0,0,561,428,401,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,14409,1411,Github,mud_parser_2,run2_keep
gen-1773134464-7DGIP3JO1pyvkTj8GTEh,3/10/2026 9:21,0.00229,,,,0,645,83,65,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4421,4374,Github,mud_parser_1,discard
gen-1773134460-BrO5hgP8RTOs1h6qAgof,3/10/2026 9:21,0.002145,,,,0,634,74,54,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4376,4337,Github,mud_parser_1,discard
gen-1773134459-tO7fb7KmJhXICFhB5sQP,3/10/2026 9:21,0.00996,,,,0,600,730,696,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,8704,3393,Github,mud_parser_3,discard
gen-1773134579-tx1YFfOpQb01PCbCM0DM,3/10/2026 9:22,0.003302,,,,0,543,168,106,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4083,3515,Github,mud_parser_1,discard
gen-1773134579-DABJmWICSypURw32CbxU,3/10/2026 9:22,0.000089,,,,0,105,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,896,760,Github,mud_parser_3_classifier,classifier
gen-1773134578-5PydjZ9NrDMsXA1yBiKy,3/10/2026 9:22,0.000082,,,,0,90,40,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,810,740,Github,mud_parser_1_classifier,classifier
gen-1773134573-tRX18nq9bAjFAZBWKoQE,3/10/2026 9:22,0.003206,,,,0,520,164,89,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5039,4924,Github,mud_parser_1,discard
gen-1773134567-9T9AJhjfgyGi5pmhvBN5,3/10/2026 9:22,0.004371,,,,0,578,240,94,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,max_output_tokens,length,5241,4875,Github,mud_parser_1,discard
gen-1773134562-BKwWgfMoWCbPm3SyKRgS,3/10/2026 9:22,0.003886,,,,0,581,205,145,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5385,4197,Github,mud_parser_1,discard
gen-1773134558-V99Igh5V5Fywi5xMOHzp,3/10/2026 9:22,0.002131,,,,0,530,86,56,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4144,3990,Github,mud_parser_1,discard
gen-1773134557-ibFVQYiNaDxHfZh64VI9,3/10/2026 9:22,0.012984,,,,0,576,986,912,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,10842,3131,Github,mud_parser_3,discard
gen-1773134557-TXGAyCFe0CQgFl1W18NW,3/10/2026 9:22,0.00009,,,,0,108,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,652,529,Github,mud_parser_3_classifier,classifier
gen-1773134553-u1Y1NtM9nIdADQwABUCj,3/10/2026 9:22,0.002461,,,0,0,530,836,807,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,25922,923,Github,mud_parser_2,run2_keep
gen-1773134552-03HzmwdkPdCoFNg6Sf3N,3/10/2026 9:22,0.002663,,,,0,586,117,72,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5462,5462,Github,mud_parser_1,discard
gen-1773134547-zjqeFciBwbxG3HgjwTEC,3/10/2026 9:22,0.002618,,,,0,584,114,68,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4490,4409,Github,mud_parser_1,discard
gen-1773134541-N31HEpIZ7L0VSRCjtnTG,3/10/2026 9:22,0.002983,,,,0,593,139,97,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5406,5346,Github,mud_parser_1,discard
gen-1773134541-lz23G2kYgJGj4KFx6X3F,3/10/2026 9:22,0.00615,,,,0,555,420,366,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,5291,2748,Github,mud_parser_3,discard
gen-1773134541-cclsjBDLc4xHXLv8qk6n,3/10/2026 9:22,0.000088,,,,0,101,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,823,688,Github,mud_parser_1_classifier,classifier
gen-1773134540-WNSODs9LLH8Z78hXLqwC,3/10/2026 9:22,0.001446,,,0,0,556,423,393,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,13055,1008,Github,mud_parser_2,run2_keep
gen-1773134535-ppdD0HQ78VniWtnY6oEn,3/10/2026 9:22,0.00334,,,,0,549,170,72,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5544,5104,Github,mud_parser_1,discard
gen-1773134530-Xe8wMu0llulaV1iflP7I,3/10/2026 9:22,0.002843,,,,0,577,131,58,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4200,4107,Github,mud_parser_1,discard
gen-1773134530-sO0aUJB6eRu0kJZ5aGS9,3/10/2026 9:22,0.010604,,,,0,544,793,752,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,11007,3364,Github,mud_parser_3,discard
gen-1773134529-UwY9W7tnExV97cSrH81s,3/10/2026 9:22,0.001289,,,0,0,510,373,330,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,11475,1114,Github,mud_parser_2,run2_keep
gen-1773134524-FPLGnwTKnNVLMRj801Yf,3/10/2026 9:22,0.003662,,,,0,573,190,142,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5930,5117,Github,mud_parser_1,discard
gen-1773134524-v70sZGdlb0GYaY0trXq1,3/10/2026 9:22,0.000094,,,,0,124,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,584,493,Github,mud_parser_1_classifier,classifier
gen-1773134520-YUdg4c1UGm5d1BUMAbNm,3/10/2026 9:22,0.006104,,,,0,532,420,395,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,9635,5834,Github,mud_parser_3,discard
gen-1773134520-grjKHrmqX8G19itKwjNZ,3/10/2026 9:22,0.002661,,,,0,497,128,71,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3714,2643,Github,mud_parser_1,discard
gen-1773134637-JvTn2P28cErqn1rQlhcB,3/10/2026 9:23,0.002805,,,,0,651,119,64,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3743,3659,Github,mud_parser_1,discard
gen-1773134634-9H8eygtvNw0oXgd8dr1s,3/10/2026 9:23,0.01332,,,,0,540,1020,981,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,MAX_TOKENS,length,11440,2935,Github,mud_parser_3,discard
gen-1773134632-kdqVRnoRHFTqn7B5d7Y4,3/10/2026 9:23,0.002357,,,,0,667,85,67,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4137,4072,Github,mud_parser_1,discard
gen-1773134629-RIutvAtNKyqJgp6YCho1,3/10/2026 9:23,0.002136,,,,0,693,66,46,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3253,3183,Github,mud_parser_1,discard
gen-1773134628-xL5cMm11WfHWXN3cEmDN,3/10/2026 9:23,0.000088,,,,0,101,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,883,810,Github,mud_parser_1_classifier,classifier
gen-1773134624-jjX3ZV6Uj31jUpkMWGoO,3/10/2026 9:23,0.003171,,,,0,596,152,47,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3413,2560,Github,mud_parser_1,discard
gen-1773134621-Lg6nrTCvTMC8FSGWrqTh,3/10/2026 9:23,0.002422,,,,0,616,96,70,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3289,3240,Github,mud_parser_1,discard
gen-1773134620-iI51YcLJk4oz254kkTu6,3/10/2026 9:23,0.000102,,,,0,158,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,608,531,Github,mud_parser_1_classifier,classifier
gen-1773134615-eqI3J2066BXFU9DFxjkB,3/10/2026 9:23,0.004156,,,,0,535,230,75,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4646,4483,Github,mud_parser_1,discard
gen-1773134615-AaJ1q7moJ5qiiZzrgAVQ,3/10/2026 9:23,0.009838,,,,0,563,726,685,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,8951,2729,Github,mud_parser_3,discard
gen-1773134609-cITK7nwvhys2fPC7Te8r,3/10/2026 9:23,0.004308,,,,0,542,240,185,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,max_output_tokens,length,6738,6657,Github,mud_parser_1,discard
gen-1773134604-oxk3pGntYOd2MlSJa8Q7,3/10/2026 9:23,0.004307,,,0,0,572,1563,1525,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,46911,1314,Github,mud_parser_2,run2_keep
gen-1773134603-ZaupckOY9F8U8oltwYW8,3/10/2026 9:23,0.002989,,,,0,564,143,125,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5701,5656,Github,mud_parser_1,discard
gen-1773134599-lqXif9Oi1WtEAMV6rYwP,3/10/2026 9:23,0.003048,,,,0,542,150,130,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3670,3619,Github,mud_parser_1,discard
gen-1773134599-5FCpPpzYbKhkw7jHr5gC,3/10/2026 9:23,0.00565,,,,0,527,383,352,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,5627,2626,Github,mud_parser_3,discard
gen-1773134593-S0eIJ50gCJ37CO7Jmbto,3/10/2026 9:23,0.002838,,,,0,558,133,112,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5844,5727,Github,mud_parser_1,discard
gen-1773134593-q3t7jDsEMqnhqVIUZw3l,3/10/2026 9:23,0.00353,,,,0,565,200,162,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,5682,3560,Github,mud_parser_3,discard
gen-1773134589-PgzKCvrSSytZcfmHEFyJ,3/10/2026 9:23,0.002695,,,,0,580,120,100,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4198,4181,Github,mud_parser_1,discard
gen-1773134585-MUzDWoGwceg4vI3o8zMj,3/10/2026 9:23,0.006122,,,,0,547,419,383,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,7642,3390,Github,mud_parser_3,discard
gen-1773134584-q4ZPe2kBXXj5qfe9boSt,3/10/2026 9:23,0.002275,,,,0,580,90,66,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4240,4203,Github,mud_parser_1,discard
gen-1773134583-OJoPFwhfkxZkfAV8ENWI,3/10/2026 9:23,0.000087,,,,0,103,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,756,609,Github,mud_parser_1_classifier,classifier
gen-1773134580-3VL0g5YenL8fEx6vorut,3/10/2026 9:23,0.0045,,,,0,576,279,260,0,google/gemini-3.1-pro-preview-20260219,Google,standard,FALSE,TRUE,,STOP,stop,5138,2940,Github,mud_parser_3,discard
gen-1773134579-UhE69TEQ9PifP3vo3So9,3/10/2026 9:23,0.002458,,,0,0,565,825,807,64,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,24769,1367,Github,mud_parser_2,run2_keep
gen-1773134684-3nkTDrZXnZu4Wan7DSKG,3/10/2026 9:24,0.011778,,,,0,561,888,840,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,10157,3214,Github,mud_parser_3,discard
gen-1773134683-tTJxWEjf3T3PUNXUfVyi,3/10/2026 9:24,0.000086,,,,0,99,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,802,679,Github,mud_parser_3_classifier,classifier
gen-1773134669-3lJbtx7zGY6yl20KWStB,3/10/2026 9:24,0.00942,,,,0,552,693,646,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,8096,2576,Github,mud_parser_3,discard
gen-1773134668-4SU8vnTUpgo3MKLMKgdt,3/10/2026 9:24,0.003173,,,0,0,548,1116,1067,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,32428,1166,Github,mud_parser_2,run2_keep
gen-1773134668-XU19R5y8WJqonq4IJDgV,3/10/2026 9:24,0.000086,,,,0,101,41,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,737,651,Github,mud_parser_3_classifier,classifier
gen-1773134667-27MvBJlZvlIg5ipLFUCO,3/10/2026 9:24,0.002182,,,,0,551,87,45,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2378,2231,Github,mud_parser_1,discard
gen-1773134663-hh9wHEn891Ar6QALvIV0,3/10/2026 9:24,0.002712,,,,0,542,126,91,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4080,3980,Github,mud_parser_1,discard
gen-1773134662-h2nARgzXMhqcGL7ZyXSm,3/10/2026 9:24,0.000094,,,,0,126,42,0,0,google/gemini-3.1-flash-lite-preview-20260303,Google,standard,FALSE,TRUE,,STOP,stop,781,673,Github,mud_parser_1_classifier,classifier
gen-1773134659-VmfbdcVqZTOpjkBTNuFc,3/10/2026 9:24,0.003209,,,,0,506,166,70,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3621,3489,Github,mud_parser_1,discard
gen-1773134654-xh1ZkuTiTXSbtV8ZKv3T,3/10/2026 9:24,0.002777,,,,0,563,128,84,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4605,4547,Github,mud_parser_1,discard
gen-1773134653-pnb2J0dk7ZlcwkdKCRVe,3/10/2026 9:24,0.003992,,,,0,520,246,213,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,4598,3336,Github,mud_parser_3,discard
gen-1773134651-3KPmTTSpepv5LdM48Kz7,3/10/2026 9:24,0.001739,,,0,0,574,535,499,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,16709,1141,Github,mud_parser_2,run2_keep
gen-1773134646-45GbC1YKdpcEtwE3ngSB,3/10/2026 9:24,0.002381,,,,0,577,98,76,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4919,4792,Github,mud_parser_1,discard
gen-1773134640-qeGR4Fn3WuJS9WR9qCTp,3/10/2026 9:24,0.003673,,,,0,619,185,147,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5844,5698,Github,mud_parser_1,discard
gen-1773134756-UvTZ2aoi2TGDLLfg9dis,3/10/2026 9:25,0.003136,,,,0,536,157,104,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4426,4342,Github,mud_parser_1,discard
gen-1773134753-qPbQODp37Kp0U7EcyvmX,3/10/2026 9:25,0.011754,,,,0,573,884,842,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,10712,3470,Github,mud_parser_3,discard
gen-1773134752-E59Ycc0ahufrWypSx8yy,3/10/2026 9:25,0.002604,,,,0,536,119,78,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,3812,3737,Github,mud_parser_1,discard
gen-1773134749-jnpPBJPXhwD8xcMmgtZ0,3/10/2026 9:25,0.002177,,,,0,532,89,41,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2689,2560,Github,mud_parser_1,discard
gen-1773134747-T8o9UhAwRUh6FKAYYAMV,3/10/2026 9:25,0.001934,,,0,0,513,630,584,0,deepseek/deepseek-r1,Novita,standard,FALSE,TRUE,,stop,stop,19093,1095,Github,mud_parser_2,run2_keep
gen-1773134743-8odpeejNiMevmD2cnh80,3/10/2026 9:25,0.003769,,,,0,570,198,144,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,5634,5023,Github,mud_parser_1,discard
gen-1773134739-ikOedm81XpWXt9wY2lLh,3/10/2026 9:25,0.002612,,,,0,517,122,84,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,4490,4418,Github,mud_parser_1,discard
gen-1773134736-79YZ78p15S9rwqdO8R1o,3/10/2026 9:25,0.00183,,,,0,486,70,50,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2755,2682,Github,mud_parser_1,discard
gen-1773134734-yWnOGgJa6aFu5Bm0fNTu,3/10/2026 9:25,0.008388,,,,0,558,606,581,0,google/gemini-3.1-pro-preview-20260219,Google AI Studio,standard,FALSE,TRUE,,STOP,stop,7961,2809,Github,mud_parser_3,discard
gen-1773134733-KBj7BaoajxlpbZ9N1Rsi,3/10/2026 9:25,0.001963,,,,0,482,80,62,0,openai/gpt-5.2-20251211,OpenAI,standard,FALSE,TRUE,,completed,stop,2995,2924,Github,mud_parser_1,discard
